accession_id,replicate_id,FT Diameter Field,At2 CFU2,Leaf serr 16,Seed bank 133-91,Na23,Leaf serr 10,Emco5,Leaf roll 16,Leaf roll 10,Bs,2W,Rosette Erect 22,Leaf serr 22,Width 16,Storage 28 days,LY ,avrRpm1,Width 10,Chlorosis 22,Storage 7 days,As2 CFU2,Co59,FW ,Cu65,Anthocyanin 22,Width 22,Storage 56 days,YEL ,FLC,FT16,FT10,FT Duration GH,Se82,LDV,Noco2,8W GH LN,0W,MT GH,After Vern Growth,Aphid number,LN22,Bs CFU2,avrRpt2,Hypocotyl length,Germ 22,Leaf roll 22,Silique 16,8W,FT GH,DSDS50,Ca43,LC Duration GH,At1 CFU2,B11,Chlorosis 10,RP GH,Chlorosis 16,LFS GH,Germ 10,Germ 16,Anthocyanin 16,Anthocyanin 10,0W GH FT,Ni60,P31,Emwa1,As75,Germ in dark,FRI,As CFU2,Trichome avg C,Vern Growth,Mo98,Hiks1,Bacterial titer,Zn66,Trichome avg JA,LES,SD,Emoy*,K39,0W GH LN,At2,At1,LN10,FT Field,LN16,avrB,LD,Seedling Growth,S34,Cd114,DW ,Seed Dormancy,Mn55,Silique 22,avrPphB,Fe56,8W GH FT,4W,Li7,FT22,As2,SDV,Mg25,Secondary Dormancy,As
6908,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6908,660,,,,-8.5,,,,,,,,,,,1.5,,,,,0.0,,,,,,,44.5,,,,,,,,,,,,0.159834,,,,,,,,,,,60.0371,,,,,,,,,,,,,,,,,,96.1538,,,,0.00834691,,,,,,,,,,,,,,,,,,0.00801586,,,,,,,,,,,,,,,,-0.10582000000000001,
6908,661,,,,,,,,,,,,,,,,0.0,,,,,,,0.7504,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0544,,,,,,,,,,,,,,
6008,662,,5.351,,,,,,,,2.333,,,,,,,,,,,5.055,,,,,,,,,,,,,,,,,,,,,3.781,,,,,,,,,,,3.102,,,,,,,,,,,,,,,,,4.4510000000000005,,,,,,,,,,,,,0.0,1.3330000000000002,,,,,,,,,,,,,,,,,,,0.5,,,,0.16699999999999998
8237,663,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,1.063,,,,,,,,125.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,200.0,,,,,,1.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,,,,,,,
7520,664,,,0.5,,,0.5,,0.0,1.0,,,0.0,0.5,8.2,,,,4.8,1.0,,,,,,1.0,9.0,,,,42.0,60.0,,,26.0,,,,,,,21.0,,,,3.0,0.0,1.6,,,,,,,,0.0,,0.0,,5.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,95.0417,,,,,,22.0,,21.0,,36.8403,,,,,13.0,,1.0,,,,,,33.0,,60.8333,,,
6909,665,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,0.127,,,,,,,15.1,30.7,,,,,,,,,,,18.6,,,,,,,,,,,,,,,27.3,,,,,,1.2302,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,27.2,21.3,,,,,,,
6909,666,,,,,745.12,,,,,,,,,,,,,,,,,1.21266,,1.09639,,,,,,,,,5.82137,,,,,,,,,,,,,,,,,,30113.3,,,100.494,,,,,,,,,,3.0836,6962.63,,0.18590399999999999,,,,,,3.3599,,,75.5202,,,,,26502.8,,,,,,,,,,10173.8,3.5007599999999996,,,80.0905,,,58.0574,,,9.016910000000001,,,,15464.6,,
6985,667,,2.8689999999999998,,,,,,,,5.667000000000001,,,,,,,0.0,,,,5.008,,,,,,,,,,,,,,,,,,,17.3,,6.225,,,,,,,,,,,5.6129999999999995,,,,,,,,,,,,,,,,,3.138,13.3,,,,9.2,,13.5,,,,,,0.33299999999999996,2.0,,,,0.0,,,,,,,,,1.0,,,,,,0.16699999999999998,,,,1.6669999999999998
8290,668,26.9066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3802,,,,,,16.945999999999998,,,,,,,,,,,25.0504,,,61.4767,,,,36.3533,,44.4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.589,,,,,,,,,,,,,,,,,,,,,
8290,669,,,,,,,,,,,22.4,,,,,,,,,,,,,,,,,,0.157,,,,,,,13.6,26.7,,,,,,,,,,,16.1,,,,,,,,,,,,,,,25.7,,,,,,0.402,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,23.0,21.8,,,,,,,
8285,670,,,0.75,,,1.0,,0.0,0.0,,,0.0,0.75,5.8,,,,1.9,1.0,,,,,,1.0,13.6,,,,51.0,70.0,,,23.5,,,,,,,42.0,,,,2.0,0.0,,,,,,,,,0.0,,1.0,,7.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,88.3403,,,,,,28.0,,31.0,,35.8403,,,,,,,,,,,,,37.0,,59.0,,,
8285,671,,4.375,,,,,,,,3.833,,,,,,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,4.1739999999999995,,,,,,,,,,,3.6519999999999997,,,,,,,,,,,,,,,,,5.118,,,,,,,,,,,,,0.0,0.33299999999999996,,,,,,,,,,,,,,,,,,,0.5,,,,1.3330000000000002
8285,672,36.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9662,,,,,,16.9664,,,,,,,,,,,28.0015,,,61.9456,,,,34.0019,,45.1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.986,,,,,,,,,,,,,,,,,,,,,
8285,673,,,,,,,,,,,22.4,,,,,,,,,,,,,,,,,,0.06,,,,,,,15.3,36.5,,,,,,,,,,,18.3,,,,,,,,,,,,,,,28.0,,,,,,0.623,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,28.2,20.8,,,,,,,
8284,674,33.8761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0325,,,,,,9.77454,,,,,,,,,,,78.3485,,,108.406,,,,37.1374,,98.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.937,,,,,,,,,,,,,,,,,,,,,
8284,675,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,0.85,,,,,,,18.3,66.3,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,0.696,,,,,,,,,,,,,48.3,,,,,,,,,,,,,,,,,28.9,,,,,,,,
8290,676,,,1.5,,,1.0,,0.0,1.0,,,0.0,1.0,8.7,,,,2.7,1.0,,,,,,1.0,12.6,,,,41.0,50.0,,,23.3333,,,,,,,11.0,,,,2.0,0.0,,,,,,,,,0.0,,1.0,,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,71.5,,,,,,18.0,,12.0,,27.3333,,,,,,,,,,,,,28.0,,33.6,,,
8290,677,,2.858,,,,,,,,0.5,,,,,,,,,,,3.242,,,,,,,,,,,,,,,,,,,,,4.095,,,,,,,,,,,4.4639999999999995,,,,,,,,,,,,,,,,,3.553,,,,,,,,,,,,,0.33299999999999996,2.833,,,,,,,,,,,,,,,,,,,0.0,,,,1.5
8378,678,,,0.75,,,0.75,,0.0,1.0,,,1.0,0.75,7.5,,,,2.2,1.0,,,,,,0.0,10.7,,,,50.0,56.0,,,27.6,,,,,,,23.0,,,,2.0,0.0,,,,,,,,,1.0,,1.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,87.8542,,,,,,17.0,,22.0,,41.825,,,,,,,,,,,,,41.0,,44.0,,,
8378,679,,,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,0.862,,,,,,,16.4,31.9,,,,,,,,,,,18.5,,,,,,,,,,,,,,,35.2,,,,,,1.27,,,,,,,,,,,,,23.1,,,,,,,,,,,,,,,,,26.8,,,,,,,,
8378,680,35.2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3611,,,,,,16.1051,,,,,,,,,,,34.7583,,,67.7883,,,,33.2265,,51.9352,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.529,,,,,,,,,,,,,,,,,,,,,
8378,681,,5.811,,,,,,,,5.667000000000001,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,5.016,,,,,,,,,,,4.787,,,,,,,,,,,,,,,,,3.611,,,,,,,,,,,,,2.5,2.5,,,,,,,,,,,,,,,,,,,5.0,,,,4.5
8376,682,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,1.629,,,,,,,19.9,,,,,,,,,,,,33.1,,,,,,,,,,,,,,,200.0,,,,,,0.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,88.9,,,,,,,
8376,683,,,0.5,,,0.5,,0.0,1.0,,,1.0,0.75,7.0,,,,2.5,1.0,,,,,,0.0,7.5,,,,134.0,84.0,,,45.75,,,,,,,310.0,,,,2.0,1.0,,,,,,,,,0.0,,1.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,40.0,,90.0,,200.0,,,,,,,,,,,,,250.0,,73.3333,,,
8376,684,,4.561,,,,,,,,3.833,,,,,,,,,,,4.287,,,,,,,,,,,,,,,,,,,,,5.901,,,,,,,,,,,4.553999999999999,,,,,,,,,,,,,,,,,3.8160000000000003,,,,,,,,,,,,,0.5,0.833,,,,,,,,,,,,,,,,,,,0.0,,,,0.33299999999999996
8376,685,30.0596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.852,,,,,,,,,,,,,,,,,,,,,
8374,686,,,1.0,,,1.0,,0.0,1.0,,,0.0,0.75,10.5,,,,2.4,0.0,,,,,,0.0,16.0,,,,45.0,59.0,,,32.6667,,,,,,,14.0,,,,2.0,1.0,,,,,,,,,0.0,,0.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,77.5,,,,,,30.0,,31.0,,31.8333,,,,,,,,,,,,,30.0,,54.0,,,
8374,687,,4.522,,,,,,,,9.0,,,,,,,,,,,4.271,,,,,,,,,,,,,,,,,,,,,6.28,,,,,,,,,,,4.208,,,,,,,,,,,,,,,,,4.715,,,,,,,,,,,,,0.0,1.5,,,,,,,,,,,,,,,,,,,0.0,,,,0.33299999999999996
6901,688,,,0.0,,,0.0,,0.0,0.0,,,1.0,0.0,5.2,,,,2.9,0.0,,,,,,0.0,8.5,,,,169.0,86.0,,,30.2,,,,,,,119.0,,,,3.0,0.0,1.4,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,36.0,,74.0,,200.0,,,,,0.0,,0.9,,,,,,250.0,,61.5,,,
6903,689,,,,0.0,,,,,,,,,,,32.6437,,,,,5.31,,,,,,,74.75,,,,,,,,,,,,0.124493,,,,,,,,,,,40.4731,,,,,,,,,,,,,,,,,,8.58e-15,,,,0.00449879,,,,,,,,,,,,,,,,,,0.00736033,,,,,,,,,,,,,,,,1.9751599999999998,
6901,690,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903,691,,,,,,,,,,,23.6,,,,,,,,,,,,,,,,,,0.369,,,,,,,16.9,37.1,,,,,,,,,,,17.9,,,,,,,,,,,,,,,30.0,,,,,,1.5878,,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,25.7,19.6,,,,,,,
6903,692,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903,693,,5.324,,,,,,,,7.167000000000001,,,,,,,1.0,,,,5.6,,,,,,,,,,,,,,,,,,,35.0,,4.05,0.0,,,,,,,,,,4.359,,,,,,,,,,,,,,,,,5.4639999999999995,24.5,,,,11.5,,36.5,,,,,,1.0,1.8330000000000002,,,,1.0,,,,,,,,,0.0,,,,,,0.5,,,,1.167
6903,694,,,,,,,,,,,,,,,,0.0,,,,,,,1.1484,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0667,,,,,,,,,,,,,,
6903,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903,696,,,,,983.0210000000001,,,,,,,,,,,,,,,,,1.0679299999999998,,0.945857,,,,,,,,,6.586239999999999,,,,,,,,,,,,,,,,,,29713.1,,,71.9811,,,,,,,,,,3.1674700000000002,7699.4,,0.191492,,,,,,2.83033,,,75.7049,,,,,29168.2,,,,,,,,,,11157.4,3.29561,,,82.8817,,,66.1704,,,8.529580000000001,,,,14715.9,,
6903,697,,,1.0,,,1.0,,1.0,0.0,,,1.0,1.0,7.2,,,,3.6,1.0,,,,,,0.0,12.0,,,,52.0,57.0,,,23.8333,,,,,,,20.0,,,,2.0,0.0,1.6,,,,,,,,0.0,,1.0,,7.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,88.5139,,,,,,24.0,,28.0,,38.5278,,,,,28.0,,1.0,,,,,,38.0,,56.8333,,,
6903,698,26.7362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2801,,,,,,13.3966,,,,,,,,,,,35.4095,,,68.0131,,,,32.607,,54.7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.998,,,,,,,,,,,,,,,,,,,,,
6009,699,,,,-7.659999999999999e-20,,,,,,,,,,,98.4375,,,,,70.1875,,,,,,,100.0,,,,,,,,,,,,0.0877888,,,,,,,,,,,5.24274,,,,,,,,,,,,,,,,,,65.0948,,,,0.00239152,,,,,,,,,,,,,,,,,,0.009551,,,,,,,,,,,,,,,,0.499325,
6016,700,21.4814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.99700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.088,,,,,,,,,,,,,,,,,,,,,
6016,701,,,,,,,,,,,78.2,,,,,,,,,,,,,,,,,,2.084,,,,,,,,125.0,,,,,,,,,,,30.8,,,,,,,,,,,,,,,200.0,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,702,,,0.0,,,0.0,,0.0,0.0,,,1.0,0.75,6.5,,,,2.8,1.0,,,,,,1.0,9.5,,,,101.0,75.0,,,35.0,,,,,,,64.0,,,,2.0,0.0,,,,,,,,,1.0,,1.0,,7.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,38.0,,50.0,,83.0417,,,,,,,,,,,,,113.0,,55.0,,,
6016,703,,3.737,,,,,,,,4.0,,,,,,,,,,,4.675,,,,,,,,,,,,,,,,,,,,,4.981,,,,,,,,,,,3.82,,,,,,,,,,,,,,,,,4.577,,,,,,,,,,,,,1.4,0.667,,,,,,,,,,,,,,,,,,,0.667,,,,0.33299999999999996
6040,704,,4.078,,,,,,,,1.3330000000000002,,,,,,,,,,,4.816,,,,,,,,,,,,,,,,,,,,,4.721,,,,,,,,,,,3.362,,,,,,,,,,,,,,,,,5.176,,,,,,,,,,,,,0.667,0.667,,,,,,,,,,,,,,,,,,,0.33299999999999996,,,,0.5
6982,705,28.1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5552,,,,,,18.0501,,,,,,,,,,,25.818,,,65.7379,,,,39.7447,,47.3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.454,,,,,,,,,,,,,,,,,,,,,
6982,706,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,0.047,,,,,,,12.6,32.9,,,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,27.5,,,,,,,
6981,707,,,,-12.1569,,,,,,,,,,,75.5,,,,,45.595,,,,,,,82.0,,,,,,,,,,,,0.0838324,,,,,,,,,,,19.8747,,,,,,,,,,,,,,,,,,32.0261,,,,0.00326391,,,,,,,,,,,,,,,,,,0.00894701,,,,,,,,,,,,,,,,1.46679,
6981,708,,,,,,,,,,,,,,,,0.0,,,,,,,1.5106,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0954,,,,,,,,,,,,,,
6981,709,,,0.0,,,0.0,,1.0,1.0,,,0.0,0.0,6.2,,,,4.7,1.0,,,,,,0.0,4.6,,,,27.0,44.0,,,19.1667,,,,,,,7.0,,,,2.0,0.0,1.7,,,,,,,,0.0,,0.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,64.6667,,,,,,16.0,,9.0,,23.1667,,,,,0.0,,1.1,,,,,,26.0,,33.1667,,,
6981,710,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,0.025,,,,,,,12.1,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,22.9,,,,,,0.4196,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,22.6,15.9,,,,,,,
6981,711,,4.1530000000000005,,,,,,,,3.333,,,,,,,1.0,,,,2.9810000000000003,,,,,,,,,,,,,,,,,,,26.0,,3.4130000000000003,1.0,,,,,,,,,,3.252,,,,,,,,,,,,,,,,,2.7089999999999996,33.3,,,,14.8,,56.0,,,,,,0.16699999999999998,0.16699999999999998,,,,1.0,,,,,,,,,1.0,,,,,,0.0,,,,0.0
6981,712,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6981,714,45.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4388,,,,,,18.4393,,,,,,,,,,,22.4698,,,57.59,,,,35.0019,,38.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.997,,,,,,,,,,,,,,,,,,,,,
6971,715,,,,,,,,,,,44.6,,,,,,,,,,,,,,,,,,2.26,,,,,,,10.4,80.5,,,,,,,,,,,17.4,,,,,,,,,,,,,,,67.8,,,,,,1.5324,,,,,,,,,,,,,60.4,,,,,,,,,,,,,,,,,26.3,31.8,,,,,,,
6971,716,,,,-41.4263,,,,,,,,,,,0.0,,,,,0.0,,,,,,,8.75,,,,,,,,,,,,0.12325,,,,,,,,,,,79.7412,,,,,,,,,,,,,,,,,,68.7626,,,,0.00458015,,,,,,,,,,,,,,,,,,0.00614921,,,,,,,,,,,,,,,,-0.043289999999999995,
6971,717,35.6479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1802,,,,,,9.987680000000001,,,,,,,,,,,64.2666,,,101.96799999999999,,,,40.1294,,91.9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.002,,,,,,,,,,,,,,,,,,,,,
6971,718,,4.373,,,,,,,,7.0,,,,,,,0.0,,,,3.267,,,,,,,,,,,,,,,,,,,54.3,,4.402,1.0,,,,,,,,,,4.1419999999999995,,,,,,,,,,,,,,,,,4.511,28.8,,,,14.5,,44.5,,,,,,0.0,0.16699999999999998,,,,0.0,,,,,,,,,1.0,,,,,,0.0,,,,0.16699999999999998
6971,719,,,,,,,,,,,,,,,,0.0,,,,,,,0.5201,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0417,,,,,,,,,,,,,,
6970,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971,722,,,,,607.2280000000001,,,,,,,,,,,,,,,,,1.0446600000000001,,1.09694,,,,,,,,,5.33383,,,,,,,,,,,,,,,,,,28231.7,,,81.1996,,,,,,,,,,2.94194,6753.18,,0.17336500000000002,,,,,,1.05054,,,78.0883,,,,,34531.0,,,,,,,,,,10167.2,3.6425699999999996,,,111.87299999999999,,,61.2958,,,5.74506,,,,13027.7,,
6971,723,,,1.0,,,0.75,,0.0,1.0,,,1.0,1.0,9.0,,,,6.4,0.0,,,,,,0.0,11.7,,,,57.0,51.0,,,19.5,,,,,,,63.0,,,,2.0,0.0,1.5,,,,,,,,0.0,,1.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,92.0278,,,,,,20.0,,57.0,,71.375,,,,,127.0,,1.1,,,,,,93.0,,39.8,,,
6971,724,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914,725,,,,0.0,,,,,,,,,,,19.0,,,,,0.0,,,,,,,73.9986,,,,,,,,,,,,0.105011,,,,,,,,,,,43.6321,,,,,,,,,,,,,,,,,,100.0,,,,0.00508417,,,,,,,,,,,,,,,,,,0.010829700000000001,,,,,,,,,,,,,,,,0.0,
6914,726,,,0.75,,,1.0,,1.0,0.0,,,1.0,1.0,8.5,,,,5.0,1.0,,,,,,1.0,10.0,,,,85.0,73.0,,,35.5,,,,,,,77.0,,,,2.0,0.0,1.4,,,,,,,,0.0,,0.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,108.708,,,,,,41.0,,41.0,,140.35399999999998,,,,,76.0,,0.9,,,,,,99.0,,53.5,,,
6914,727,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914,728,33.1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.05700000000002,,,,,,,,,,,,,,,,,,,,,
6914,729,,,,,,,,,,,,,,,,1.0,,,,,,,0.6346,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0389,,,,,,,,,,,,,,
7296,730,,,0.5,,,0.75,,0.0,0.0,,,0.0,0.5,5.1,,,,2.1,1.0,,,,,,0.0,11.5,,,,54.0,70.0,,,27.0,,,,,,,26.0,,,,2.0,0.0,,,,,,,,,0.0,,1.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,89.6806,,,,,,20.0,,23.0,,29.6667,,,,,,,,,,,,,45.0,,,,,
6914,731,,5.061,,,,,,,,7.0,,,,,,,1.0,,,,4.485,,,,,,,,,,,,,,,,,,,59.0,,1.449,1.0,,,,,,,,,,3.42,,,,,,,,,,,,,,,,,3.7939999999999996,18.0,,,,12.8,,28.0,,,,,,3.167,1.5,,,,1.0,,,,,,,,,0.0,,,,,,1.5,,,,0.33299999999999996
7296,732,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,0.109,,,,,,,18.4,33.7,,,,,,,,,,,20.8,,,,,,,,,,,,,,,30.7,,,,,,0.24600000000000002,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,29.1,,,,,,,,
6914,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914,734,,,,,590.97,,,,,,,,,,,,,,,,,0.921377,,1.3879700000000001,,,,,,,,,6.1142,,,,,,,,,,,,,,,,,,27561.5,,,83.9293,,,,,,,,,,3.26464,10274.4,,0.177794,,,,,,3.20529,,,66.5073,,,,,31905.6,,,,,,,,,,10003.4,2.75307,,,98.3896,,,61.8159,,,5.95605,,,,13344.7,,
7418,735,,,,-7.74523,,,,,,,,,,,7.49713,,,,,1.83,,,,,,,34.3144,,,,,,,,,,,,0.0852892,,,,,,,,,,,66.5472,,,,,,,,,,,,,,,,,,65.295,,,,0.00345496,,,,,,,,,,,,,,,,,,0.0104682,,,,,,,,,,,,,,,,0.19173900000000002,
7346,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,,,,,
8254,737,,,0.75,,,0.75,,0.0,0.0,,,0.0,0.75,8.0,,,,2.5,0.0,,,,,,0.0,12.0,,,,52.0,52.0,,,22.8333,,,,,,,31.0,,,,2.0,0.0,,,,,,,,,0.0,,0.0,,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,86.5069,,,,,,16.0,,28.0,,33.8403,,,,,,,,,,,,,48.0,,51.0,,,
8254,738,30.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3578,,,,,,15.6923,,,,,,,,,,,30.0917,,,68.3449,,,,37.4278,,50.611000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.438,,,,,,,,,,,,,,,,,,,,,
8254,739,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,1.1059999999999999,,,,,,,14.0,37.6,,,,,,,,,,,16.4,,,,,,,,,,,,,,,29.4,,,,,,1.494,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,25.3,22.2,,,,,,,
8249,740,,,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,5.2,,,,2.1,1.0,,,,,,1.0,7.5,,,,98.0,81.0,,,41.1667,,,,,,,60.0,,,,2.0,0.0,,,,,,,,,0.0,,1.0,,7.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,33.0,,42.0,,200.0,,,,,,,,,,,,,109.0,,,,,
8249,741,,,,,,,,,,,89.8,,,,,,,,,,,,,,,,,,1.183,,,,,,,,49.8,,,,,,,,,,,20.5,,,,,,,,,,,,,,,55.0,,,,,,1.281,,,,,,,,,,,,,95.4,,,,,,,,,,,,,,,,,,125.0,,,,,,,
8249,742,24.4577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3641,,,,,,1.92336,,,,,,,,,,,103.671,,,134.407,,,,23.1694,,132.99200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.31099999999998,,,,,,,,,,,,,,,,,,,,,
8249,743,,5.166,,,,,,,,2.667,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,5.051,,,,,,,,,,,4.354,,,,,,,,,,,,,,,,,5.593999999999999,,,,,,,,,,,,,2.833,3.667,,,,,,,,,,,,,,,,,,,1.6,,,,3.167
